lat,lng,elevation
2,24,4.539999999999999
2,25,4.529999999999999
2,26,4.52
2,27,4.51
2,28,4.5
2,29,4.49
2,30,4.479999999999999
2,31,4.42
2,32,4.359999999999999
2,33,4.300000000000001
2,34,4.24
2,35,4.18
2,36,4.119999999999999
2,37,4.059999999999999
2,38,4.0
2,39,3.960000000000001
2,40,3.92
3,0,4.76
3,1,4.699999999999999
3,2,4.640000000000001
3,3,4.58
3,4,4.550000000000001
3,5,4.52
3,6,4.489999999999998
3,7,4.460000000000001
3,8,4.43
3,9,4.399999999999999
3,10,4.369999999999999
3,11,4.369999999999999
3,12,4.369999999999999
3,13,4.369999999999999
3,14,4.369999999999999
3,15,4.369999999999999
3,16,4.369999999999999
3,17,4.369999999999999
3,18,4.399999999999999
3,19,4.43
3,20,4.459999999999999
3,21,4.469999999999999
3,22,4.479999999999999
3,23,4.49
3,24,4.48
3,25,4.469999999999999
3,26,4.460000000000001
3,27,4.449999999999999
3,28,4.4399999999999995
3,29,4.43
3,30,4.42
3,31,4.359999999999999
3,32,4.300000000000001
3,33,4.24
3,34,4.18
3,35,4.120000000000001
3,36,4.0600000000000005
3,37,4.0
3,38,3.960000000000001
3,39,3.92
3,40,3.880000000000001
4,0,4.68
4,1,4.619999999999999
4,2,4.559999999999999
4,3,4.5
4,4,4.4399999999999995
4,5,4.41
4,6,4.379999999999999
4,7,4.35
4,8,4.32
4,9,4.289999999999999
4,10,4.26
4,11,4.26
4,12,4.26
4,13,4.26
4,14,4.26
4,15,4.26
4,16,4.26
4,17,4.289999999999999
4,18,4.32
4,19,4.35
4,20,4.379999999999999
4,21,4.389999999999999
4,22,4.399999999999999
4,23,4.41
4,24,4.42
4,25,4.41
4,26,4.399999999999999
4,27,4.389999999999999
4,28,4.379999999999999
4,29,4.369999999999999
4,30,4.359999999999999
4,31,4.299999999999999
4,32,4.24
4,33,4.18
4,34,4.119999999999999
4,35,4.0600000000000005
4,36,4.0
4,37,3.960000000000001
4,38,3.92
4,39,3.880000000000001
4,40,3.84
5,0,4.6
5,1,4.539999999999999
5,2,4.48
5,3,4.42
5,4,4.359999999999999
5,5,4.300000000000001
5,6,4.27
5,7,4.239999999999998
5,8,4.209999999999999
5,9,4.18
5,10,4.149999999999999
5,11,4.15
5,12,4.149999999999999
5,13,4.149999999999999
5,14,4.149999999999999
5,15,4.149999999999999
5,16,4.18
5,17,4.209999999999999
5,18,4.24
5,19,4.27
5,20,4.300000000000001
5,21,4.309999999999999
5,22,4.32
5,23,4.33
5,24,4.34
5,25,4.35
5,26,4.34
5,27,4.33
5,28,4.32
5,29,4.3100000000000005
5,30,4.300000000000001
5,31,4.24
5,32,4.18
5,33,4.120000000000001
5,34,4.0600000000000005
5,35,4.0
5,36,3.960000000000001
5,37,3.92
5,38,3.880000000000001
5,39,3.84
5,40,3.8000000000000007
6,0,4.52
6,1,4.459999999999999
6,2,4.4
6,3,4.34
6,4,4.279999999999999
6,5,4.219999999999999
6,6,4.16
6,7,4.129999999999999
6,8,4.1
6,9,4.07
6,10,4.039999999999999
6,11,4.039999999999999
6,12,4.039999999999999
6,13,4.039999999999999
6,14,4.039999999999999
6,15,4.07
6,16,4.1
6,17,4.130000000000001
6,18,4.16
6,19,4.1899999999999995
6,20,4.219999999999999
6,21,4.23
6,22,4.24
6,23,4.25
6,24,4.26
6,25,4.27
6,26,4.280000000000001
6,27,4.27
6,28,4.26
6,29,4.25
6,30,4.24
6,31,4.18
6,32,4.120000000000001
6,33,4.0600000000000005
6,34,4.0
6,35,3.960000000000001
6,36,3.92
6,37,3.880000000000001
6,38,3.84
6,39,3.8000000000000007
6,40,3.76
7,0,4.4399999999999995
7,1,4.379999999999999
7,2,4.32
7,3,4.259999999999998
7,4,4.199999999999999
7,5,4.140000000000001
7,6,4.079999999999998
7,7,4.02
7,8,3.9899999999999984
7,9,3.960000000000001
7,10,3.9299999999999997
7,11,3.9299999999999997
7,12,3.9299999999999997
7,13,3.9299999999999997
7,14,3.960000000000001
7,15,3.9899999999999984
7,16,4.02
7,17,4.049999999999999
7,18,4.08
7,19,4.109999999999999
7,20,4.140000000000001
7,21,4.149999999999999
7,22,4.16
7,23,4.17
7,24,4.18
7,25,4.1899999999999995
7,26,4.200000000000001
7,27,4.210000000000001
7,28,4.199999999999999
7,29,4.1899999999999995
7,30,4.18
7,31,4.119999999999999
7,32,4.0600000000000005
7,33,4.0
7,34,3.960000000000001
7,35,3.9200000000000017
7,36,3.880000000000001
7,37,3.84
7,38,3.8000000000000007
7,39,3.76
7,40,3.7200000000000006
8,0,4.359999999999999
8,1,4.299999999999999
8,2,4.24
8,3,4.18
8,4,4.119999999999999
8,5,4.059999999999999
8,6,4.0
8,7,3.9399999999999995
8,8,3.880000000000001
8,9,3.8499999999999996
8,10,3.8200000000000003
8,11,3.8200000000000003
8,12,3.8200000000000003
8,13,3.849999999999998
8,14,3.880000000000001
8,15,3.91
8,16,3.9399999999999995
8,17,3.9700000000000006
8,18,4.0
8,19,4.029999999999999
8,20,4.059999999999999
8,21,4.07
8,22,4.079999999999998
8,23,4.09
8,24,4.100000000000001
8,25,4.109999999999999
8,26,4.120000000000001
8,27,4.129999999999999
8,28,4.140000000000001
8,29,4.130000000000001
8,30,4.120000000000001
8,31,4.0600000000000005
8,32,4.0
8,33,3.960000000000001
8,34,3.92
8,35,3.880000000000001
8,36,3.84
8,37,3.8000000000000007
8,38,3.76
8,39,3.7200000000000006
8,40,3.6799999999999997
9,0,4.279999999999999
9,1,4.219999999999999
9,2,4.159999999999998
9,3,4.099999999999998
9,4,4.039999999999999
9,5,3.9800000000000004
9,6,3.919999999999998
9,7,3.8599999999999994
9,8,3.8000000000000007
9,9,3.7399999999999984
9,10,3.710000000000001
9,11,3.710000000000001
9,12,3.7399999999999984
9,13,3.7699999999999996
9,14,3.8000000000000007
9,15,3.83
9,16,3.8599999999999994
9,17,3.8900000000000006
9,18,3.9200000000000017
9,19,3.9499999999999993
9,20,3.9800000000000004
9,21,3.99
9,22,4.0
9,23,4.01
9,24,4.02
9,25,4.029999999999999
9,26,4.040000000000001
9,27,4.050000000000001
9,28,4.059999999999999
9,29,4.07
9,30,4.0600000000000005
9,31,4.0
9,32,3.960000000000001
9,33,3.92
9,34,3.880000000000001
9,35,3.84
9,36,3.8000000000000007
9,37,3.76
9,38,3.7200000000000006
9,39,3.6799999999999997
9,40,3.6400000000000006
10,0,4.199999999999999
10,1,4.139999999999999
10,2,4.08
10,3,4.02
10,4,3.960000000000001
10,5,3.9000000000000004
10,6,3.84
10,7,3.7799999999999994
10,8,3.7200000000000006
10,9,3.6599999999999984
10,10,3.5999999999999996
10,11,3.630000000000001
10,12,3.66
10,13,3.6899999999999995
10,14,3.7200000000000006
10,15,3.75
10,16,3.7799999999999994
10,17,3.8100000000000005
10,18,3.84
10,19,3.869999999999999
10,20,3.9000000000000004
10,21,3.91
10,22,3.92
10,23,3.9299999999999997
10,24,3.9399999999999995
10,25,3.9499999999999993
10,26,3.960000000000001
10,27,3.9700000000000006
10,28,3.9800000000000004
10,29,3.99
10,30,4.0
10,31,3.960000000000001
10,32,3.92
10,33,3.880000000000001
10,34,3.84
10,35,3.8000000000000007
10,36,3.76
10,37,3.7200000000000006
10,38,3.6799999999999997
10,39,3.6400000000000006
10,40,3.5999999999999996
11,0,4.120000000000001
11,1,4.0600000000000005
11,2,4.0
11,3,3.9399999999999995
11,4,3.880000000000001
11,5,3.820000000000002
11,6,3.76
11,7,3.6999999999999993
11,8,3.6400000000000006
11,9,3.58
11,10,3.5700000000000003
11,11,3.5110526315789485
11,12,3.524374999999999
11,13,3.5543750000000003
11,14,3.5843749999999996
11,15,3.614375000000001
11,16,3.644375
11,17,3.6743749999999995
11,18,3.7043750000000006
11,19,3.734375
11,20,3.7631250000000005
11,21,3.7731250000000003
11,22,3.783125
11,23,3.793125
11,24,3.8031249999999996
11,25,3.8131249999999994
11,26,3.823124999999999
11,27,3.833125000000001
11,28,3.8431250000000006
11,29,3.8690476190476204
11,30,3.929999999999998
11,31,3.92
11,32,3.880000000000001
11,33,3.84
11,34,3.8000000000000007
11,35,3.76
11,36,3.7200000000000006
11,37,3.6799999999999997
11,38,3.6400000000000006
11,39,3.5999999999999996
11,40,3.5600000000000005
12,0,4.039999999999999
12,1,3.9800000000000004
12,2,3.92
12,3,3.8599999999999994
12,4,3.8000000000000007
12,5,3.74
12,6,3.6799999999999997
12,7,3.619999999999999
12,8,3.5600000000000005
12,9,3.5500000000000007
12,10,3.539999999999999
12,11,3.4810526315789474
12,12,3.422105263157894
12,13,3.4187499999999993
12,14,3.4487500000000004
12,15,3.47875
12,16,3.508749999999999
12,17,3.5387500000000003
12,18,3.5687499999999996
12,19,3.598750000000001
12,20,3.6262500000000006
12,21,3.6362500000000004
12,22,3.64625
12,23,3.65625
12,24,3.66625
12,25,3.6762499999999996
12,26,3.6862499999999994
12,27,3.696249999999999
12,28,3.738095238095241
12,29,3.7990476190476183
12,30,3.8599999999999994
12,31,3.8499999999999996
12,32,3.84
12,33,3.8000000000000007
12,34,3.76
12,35,3.7200000000000006
12,36,3.6799999999999997
12,37,3.6400000000000006
12,38,3.599999999999998
12,39,3.5600000000000005
12,40,3.5199999999999996
13,0,3.960000000000001
13,1,3.9000000000000004
13,2,3.84
13,3,3.7799999999999994
13,4,3.7200000000000006
13,5,3.66
13,6,3.5999999999999996
13,7,3.539999999999999
13,8,3.5299999999999994
13,9,3.5199999999999996
13,10,3.51
13,11,3.451052631578948
13,12,3.3921052631578963
13,13,3.3331578947368445
13,14,3.3131249999999994
13,15,3.3431250000000006
13,16,3.373125
13,17,3.4031249999999993
13,18,3.4331250000000004
13,19,3.4631250000000016
13,20,3.489375000000001
13,21,3.4993750000000006
13,22,3.5093750000000004
13,23,3.519375
13,24,3.529375
13,25,3.5393749999999997
13,26,3.5493749999999995
13,27,3.6071428571428577
13,28,3.6680952380952405
13,29,3.72904761904762
13,30,3.789999999999999
13,31,3.7799999999999994
13,32,3.7699999999999996
13,33,3.76
13,34,3.7200000000000006
13,35,3.6799999999999997
13,36,3.6400000000000006
13,37,3.5999999999999996
13,38,3.5600000000000005
13,39,3.5199999999999996
13,40,3.4800000000000004
14,0,3.880000000000001
14,1,3.8200000000000003
14,2,3.76
14,3,3.6999999999999993
14,4,3.6400000000000006
14,5,3.580000000000002
14,6,3.5199999999999996
14,7,3.51
14,8,3.5
14,9,3.49
14,10,3.4800000000000004
14,11,3.4210526315789487
14,12,3.362105263157895
14,13,3.3031578947368416
14,14,3.24421052631579
14,15,3.2074999999999996
14,16,3.2375000000000007
14,17,3.2675
14,18,3.2974999999999994
14,19,3.3275000000000006
14,20,3.352499999999999
14,21,3.3625000000000007
14,22,3.3725000000000005
14,23,3.3825000000000003
14,24,3.3925
14,25,3.415238095238095
14,26,3.4761904761904763
14,27,3.5371428571428556
14,28,3.5980952380952385
14,29,3.6590476190476195
14,30,3.7200000000000006
14,31,3.710000000000001
14,32,3.6999999999999993
14,33,3.6899999999999995
14,34,3.6799999999999997
14,35,3.6400000000000006
14,36,3.5999999999999996
14,37,3.5600000000000005
14,38,3.5199999999999996
14,39,3.4800000000000004
14,40,3.4399999999999995
15,0,3.8000000000000007
15,1,3.74
15,2,3.6799999999999997
15,3,3.619999999999999
15,4,3.5600000000000005
15,5,3.5
15,6,3.49
15,7,3.4800000000000004
15,8,3.4700000000000006
15,9,3.460000000000001
15,10,3.4499999999999993
15,11,3.3910526315789475
15,12,3.332105263157896
15,13,3.2731578947368405
15,14,3.2142105263157887
15,15,3.1552631578947405
15,16,3.1018749999999997
15,17,3.131875000000001
15,18,3.161875
15,19,3.1918749999999996
15,20,3.2156249999999993
15,21,3.225625000000001
15,22,3.2356250000000006
15,23,3.2456250000000004
15,24,3.2842857142857156
15,25,3.3452380952380967
15,26,3.406190476190476
15,27,3.4671428571428553
15,28,3.528095238095238
15,29,3.5890476190476193
15,30,3.6500000000000004
15,31,3.6400000000000006
15,32,3.630000000000001
15,33,3.619999999999999
15,34,3.6099999999999994
15,35,3.5999999999999996
15,36,3.5600000000000005
15,37,3.5199999999999996
15,38,3.4800000000000004
15,39,3.4399999999999995
15,40,3.4000000000000004
16,0,3.7200000000000006
16,1,3.66
16,2,3.5999999999999996
16,3,3.539999999999999
16,4,3.4800000000000004
16,5,3.4700000000000006
16,6,3.460000000000001
16,7,3.4499999999999993
16,8,3.4399999999999995
16,9,3.4299999999999997
16,10,3.42
16,11,3.3610526315789464
16,12,3.3021052631578964
16,13,3.2431578947368447
16,14,3.184210526315791
16,15,3.1252631578947376
16,16,3.066315789473684
16,17,3.0073684210526324
16,18,3.026249999999999
16,19,3.056250000000002
16,20,3.0787499999999994
16,21,3.088749999999999
16,22,3.098750000000001
16,23,3.1533333333333324
16,24,3.2142857142857153
16,25,3.275238095238098
16,26,3.3361904761904757
16,27,3.397142857142857
16,28,3.458095238095238
16,29,3.5190476190476208
16,30,3.580000000000002
16,31,3.5700000000000003
16,32,3.5600000000000005
16,33,3.5500000000000007
16,34,3.539999999999999
16,35,3.5299999999999994
16,36,3.5199999999999996
16,37,3.4800000000000004
16,38,3.4399999999999995
16,39,3.4000000000000004
16,40,3.3599999999999994
17,0,3.6400000000000006
17,1,3.58
17,2,3.5199999999999996
17,3,3.460000000000001
17,4,3.4499999999999993
17,5,3.4399999999999995
17,6,3.4299999999999997
17,7,3.42
17,8,3.41
17,9,3.4000000000000004
17,10,3.3900000000000006
17,11,3.331052631578949
17,12,3.2721052631578953
17,13,3.2131578947368418
17,14,3.15421052631579
17,15,3.0952631578947383
17,16,3.0363157894736847
17,17,2.977368421052631
17,18,2.9184210526315795
17,19,2.9206249999999994
17,20,2.9418749999999996
17,21,2.96142857142857
17,22,3.022380952380953
17,23,3.0833333333333357
17,24,3.144285714285717
17,25,3.205238095238096
17,26,3.2661904761904754
17,27,3.3271428571428565
17,28,3.3880952380952394
17,29,3.4490476190476205
17,30,3.51
17,31,3.5
17,32,3.49
17,33,3.4800000000000004
17,34,3.4700000000000006
17,35,3.460000000000001
17,36,3.4499999999999993
17,37,3.4399999999999995
17,38,3.4000000000000004
17,39,3.3599999999999994
17,40,3.3200000000000003
18,0,3.5600000000000005
18,1,3.5
18,2,3.4399999999999995
18,3,3.4299999999999997
18,4,3.419999999999998
18,5,3.41
18,6,3.4000000000000004
18,7,3.3900000000000006
18,8,3.380000000000001
18,9,3.369999999999999
18,10,3.3599999999999994
18,11,3.3010526315789477
18,12,3.242105263157896
18,13,3.1831578947368424
18,14,3.1242105263157907
18,15,3.0652631578947354
18,16,3.0063157894736836
18,17,2.947368421052632
18,18,2.88842105263158
18,19,2.8294736842105284
18,20,2.8304761904761904
18,21,2.8914285714285715
18,22,2.9523809523809526
18,23,3.0133333333333336
18,24,3.0742857142857165
18,25,3.135238095238096
18,26,3.196190476190475
18,27,3.257142857142858
18,28,3.318095238095241
18,29,3.37904761904762
18,30,3.4399999999999995
18,31,3.4299999999999997
18,32,3.42
18,33,3.41
18,34,3.4000000000000004
18,35,3.3900000000000006
18,36,3.380000000000001
18,37,3.369999999999999
18,38,3.3599999999999994
18,39,3.3200000000000003
18,40,3.2799999999999994
19,0,3.4800000000000004
19,1,3.42
19,2,3.41
19,3,3.4000000000000004
19,4,3.3900000000000006
19,5,3.380000000000001
19,6,3.369999999999999
19,7,3.3599999999999994
19,8,3.3499999999999996
19,9,3.3400000000000016
19,10,3.33
19,11,3.2710526315789483
19,12,3.2121052631578966
19,13,3.153157894736845
19,14,3.0942105263157913
19,15,3.0549999999999997
19,16,3.0749999999999993
19,17,3.0950000000000006
19,18,3.115
19,19,3.1350000000000016
19,20,3.1449999999999996
19,21,3.125
19,22,3.1050000000000004
19,23,3.085000000000001
19,24,3.0649999999999995
19,25,3.0652380952380955
19,26,3.1261904761904766
19,27,3.1871428571428577
19,28,3.2480952380952406
19,29,3.30904761904762
19,30,3.369999999999999
19,31,3.3599999999999994
19,32,3.3499999999999996
19,33,3.34
19,34,3.33
19,35,3.3200000000000003
19,36,3.3100000000000005
19,37,3.3000000000000007
19,38,3.289999999999999
19,39,3.2799999999999994
19,40,3.24
20,0,3.4000000000000004
20,1,3.3900000000000006
20,2,3.380000000000001
20,3,3.369999999999999
20,4,3.3599999999999994
20,5,3.3499999999999996
20,6,3.34
20,7,3.33
20,8,3.3200000000000003
20,9,3.3100000000000005
20,10,3.3000000000000007
20,11,3.3200000000000003
20,12,3.34
20,13,3.3599999999999994
20,14,3.380000000000001
20,15,3.4000000000000004
20,16,3.42
20,17,3.4399999999999995
20,18,3.460000000000001
20,19,3.4800000000000004
20,20,3.5
20,21,3.4800000000000004
20,22,3.460000000000001
20,23,3.4399999999999995
20,24,3.42
20,25,3.4000000000000004
20,26,3.380000000000001
20,27,3.3599999999999994
20,28,3.34
20,29,3.3200000000000003
20,30,3.3000000000000007
20,31,3.289999999999999
20,32,3.2799999999999994
20,33,3.2699999999999996
20,34,3.26
20,35,3.25
20,36,3.2399999999999984
20,37,3.2300000000000004
20,38,3.2200000000000006
20,39,3.210000000000001
20,40,3.1999999999999993
21,0,3.369999999999999
21,1,3.3433333333333337
21,2,3.3166666666666664
21,3,3.289999999999999
21,4,3.263333333333332
21,5,3.244999999999999
21,6,3.2349999999999994
21,7,3.2249999999999996
21,8,3.215
21,9,3.2049999999999983
21,10,3.210000000000001
21,11,3.2300000000000004
21,12,3.25
21,13,3.2699999999999996
21,14,3.289999999999999
21,15,3.3118181818181807
21,16,3.335454545454546
21,17,3.3590909090909093
21,18,3.382727272727273
21,19,3.4063636363636363
21,20,3.4299999999999997
21,21,3.41
21,22,3.3900000000000006
21,23,3.369999999999999
21,24,3.3499999999999996
21,25,3.330000000000002
21,26,3.3100000000000005
21,27,3.289999999999999
21,28,3.2699999999999996
21,29,3.2500000000000018
21,30,3.2300000000000004
21,31,3.2200000000000024
21,32,3.210000000000001
21,33,3.1999999999999993
21,34,3.1899999999999995
21,35,3.1799999999999997
21,36,3.17
21,37,3.16
21,38,3.1500000000000004
21,39,3.1400000000000006
21,40,3.16
22,0,3.34
22,1,3.3133333333333344
22,2,3.2866666666666635
22,3,3.259999999999998
22,4,3.2333333333333343
22,5,3.2066666666666688
22,6,3.1799999999999997
22,7,3.153333333333334
22,8,3.1266666666666634
22,9,3.0999999999999996
22,10,3.123636363636365
22,11,3.1472727272727283
22,12,3.17090909090909
22,13,3.1945454545454552
22,14,3.2181818181818205
22,15,3.2418181818181804
22,16,3.2654545454545456
22,17,3.2890909090909073
22,18,3.3127272727272725
22,19,3.336363636363636
22,20,3.3599999999999994
22,21,3.34
22,22,3.3200000000000003
22,23,3.3000000000000007
22,24,3.2799999999999994
22,25,3.26
22,26,3.24
22,27,3.2200000000000006
22,28,3.1999999999999993
22,29,3.1799999999999997
22,30,3.16
22,31,3.1500000000000004
22,32,3.1400000000000006
22,33,3.130000000000001
22,34,3.119999999999999
22,35,3.1099999999999994
22,36,3.0999999999999996
22,37,3.09
22,38,3.08
22,39,3.0999999999999996
22,40,3.119999999999999
23,0,3.3100000000000005
23,1,3.2833333333333368
23,2,3.256666666666666
23,3,3.2300000000000004
23,4,3.2033333333333314
23,5,3.176666666666666
23,6,3.1500000000000004
23,7,3.1233333333333313
23,8,3.0950000000000006
23,9,3.0549999999999997
23,10,3.05875
23,11,3.0772727272727263
23,12,3.1009090909090915
23,13,3.1245454545454567
23,14,3.1481818181818184
23,15,3.171818181818182
23,16,3.195454545454549
23,17,3.2190909090909106
23,18,3.2427272727272722
23,19,3.2663636363636357
23,20,3.289999999999999
23,21,3.2699999999999996
23,22,3.25
23,23,3.2300000000000004
23,24,3.210000000000001
23,25,3.1899999999999995
23,26,3.17
23,27,3.1500000000000004
23,28,3.130000000000001
23,29,3.1099999999999994
23,30,3.09
23,31,3.080000000000002
23,32,3.0700000000000003
23,33,3.0600000000000005
23,34,3.0500000000000007
23,35,3.039999999999999
23,36,3.0299999999999994
23,37,3.0199999999999996
23,38,3.039999999999999
23,39,3.0600000000000005
23,40,3.08
24,0,3.2799999999999994
24,1,3.253333333333334
24,2,3.2266666666666683
24,3,3.1999999999999993
24,4,3.173333333333332
24,5,3.1466666666666683
24,6,3.119999999999999
24,7,3.09
24,8,3.0500000000000007
24,9,3.01
24,10,3.0075000000000003
24,11,3.0175
24,12,3.030909090909091
24,13,3.0545454545454565
24,14,3.078181818181818
24,15,3.1018181818181816
24,16,3.1254545454545433
24,17,3.1490909090909085
24,18,3.1727272727272737
24,19,3.1963636363636354
24,20,3.2200000000000006
24,21,3.1999999999999993
24,22,3.1799999999999997
24,23,3.16
24,24,3.1400000000000006
24,25,3.119999999999999
24,26,3.0999999999999996
24,27,3.08
24,28,3.0600000000000023
24,29,3.039999999999999
24,30,3.0199999999999996
24,31,3.0100000000000016
24,32,3.0
24,33,2.990000000000002
24,34,2.9800000000000004
24,35,2.9700000000000006
24,36,2.960000000000001
24,37,2.9800000000000004
24,38,3.0
24,39,3.0199999999999996
24,40,3.039999999999999
25,0,3.25
25,1,3.2233333333333345
25,2,3.1966666666666637
25,3,3.17
25,4,3.1433333333333326
25,5,3.116666666666667
25,6,3.085000000000001
25,7,3.045
25,8,3.005000000000001
25,9,2.965
25,10,2.9562500000000007
25,11,2.9662500000000005
25,12,2.9762500000000003
25,13,2.98625
25,14,3.008181818181818
25,15,3.0318181818181795
25,16,3.0554545454545448
25,17,3.079090909090908
25,18,3.1027272727272717
25,19,3.126363636363635
25,20,3.1500000000000004
25,21,3.130000000000001
25,22,3.1099999999999994
25,23,3.09
25,24,3.0700000000000003
25,25,3.0500000000000007
25,26,3.0299999999999994
25,27,3.01
25,28,2.990000000000002
25,29,2.9700000000000006
25,30,2.9499999999999993
25,31,2.9399999999999995
25,32,2.9299999999999997
25,33,2.919999999999998
25,34,2.91
25,35,2.9000000000000004
25,36,2.92
25,37,2.9399999999999995
25,38,2.960000000000001
25,39,2.9800000000000004
25,40,3.0
26,0,3.2200000000000006
26,1,3.1933333333333316
26,2,3.166666666666666
26,3,3.1400000000000006
26,4,3.1133333333333315
26,5,3.08
26,6,3.039999999999999
26,7,3.0
26,8,2.960000000000001
26,9,2.919999999999998
26,10,2.9049999999999994
26,11,2.914999999999999
26,12,2.9250000000000007
26,13,2.9350000000000005
26,14,2.9450000000000003
26,15,2.9618181818181846
26,16,2.9854545454545462
26,17,3.0090909090909115
26,18,3.0327272727272714
26,19,3.0563636363636384
26,20,3.08
26,21,3.0600000000000005
26,22,3.039999999999999
26,23,3.0199999999999996
26,24,3.0
26,25,2.9800000000000004
26,26,2.960000000000001
26,27,2.9399999999999995
26,28,2.919999999999998
26,29,2.9000000000000004
26,30,2.880000000000001
26,31,2.869999999999999
26,32,2.8599999999999994
26,33,2.8499999999999996
26,34,2.84
26,35,2.8599999999999994
26,36,2.880000000000001
26,37,2.9000000000000004
26,38,2.9200000000000017
26,39,2.9399999999999995
26,40,2.960000000000001
27,0,3.1899999999999995
27,1,3.163333333333334
27,2,3.1366666666666685
27,3,3.1099999999999994
27,4,3.0749999999999993
27,5,3.035
27,6,2.994999999999999
27,7,2.955
27,8,2.914999999999999
27,9,2.8749999999999982
27,10,2.85375
27,11,2.8637499999999996
27,12,2.8737499999999994
27,13,2.883749999999999
27,14,2.8937500000000007
27,15,2.9037500000000005
27,16,2.915454545454544
27,17,2.9390909090909076
27,18,2.9627272727272764
27,19,2.986363636363638
27,20,3.0100000000000016
27,21,2.99
27,22,2.9700000000000006
27,23,2.9499999999999993
27,24,2.9299999999999997
27,25,2.91
27,26,2.8900000000000006
27,27,2.869999999999999
27,28,2.8499999999999996
27,29,2.83
27,30,2.8100000000000005
27,31,2.8000000000000007
27,32,2.789999999999999
27,33,2.7799999999999994
27,34,2.8000000000000007
27,35,2.8200000000000003
27,36,2.84
27,37,2.8599999999999994
27,38,2.880000000000001
27,39,2.9000000000000004
27,40,2.92
28,0,3.16
28,1,3.133333333333333
28,2,3.1066666666666656
28,3,3.0700000000000003
28,4,3.0299999999999994
28,5,2.9899999999999984
28,6,2.9499999999999993
28,7,2.91
28,8,2.869999999999999
28,9,2.83
28,10,2.8024999999999984
28,11,2.8125
28,12,2.8225
28,13,2.8324999999999996
28,14,2.8424999999999994
28,15,2.852499999999999
28,16,2.8625000000000007
28,17,2.8725000000000005
28,18,2.8927272727272726
28,19,2.916363636363636
28,20,2.9399999999999995
28,21,2.9200000000000017
28,22,2.9000000000000004
28,23,2.880000000000001
28,24,2.8599999999999994
28,25,2.84
28,26,2.8200000000000003
28,27,2.8000000000000007
28,28,2.7799999999999994
28,29,2.76
28,30,2.74
28,31,2.7300000000000004
28,32,2.7200000000000006
28,33,2.7399999999999984
28,34,2.76
28,35,2.7799999999999994
28,36,2.8000000000000007
28,37,2.8200000000000003
28,38,2.84
28,39,2.8599999999999994
28,40,2.880000000000001
29,0,3.130000000000001
29,1,3.1033333333333317
29,2,3.0649999999999995
29,3,3.0250000000000004
29,4,2.9849999999999994
29,5,2.9450000000000003
29,6,2.9049999999999994
29,7,2.865
29,8,2.8249999999999993
29,9,2.7849999999999984
29,10,2.7512500000000006
29,11,2.7612500000000004
29,12,2.77125
29,13,2.78125
29,14,2.7912500000000016
29,15,2.8012499999999996
29,16,2.8112499999999994
29,17,2.821249999999999
29,18,2.8312500000000007
29,19,2.8463636363636375
29,20,2.869999999999999
29,21,2.8499999999999996
29,22,2.8299999999999983
29,23,2.8100000000000005
29,24,2.789999999999999
29,25,2.7699999999999996
29,26,2.75
29,27,2.7300000000000004
